Palabra (concepto),Descripción,Codificación
Esperanza,ilusión sobre uno situación,ilusión
Obligación,desesperación,desesperación
Obligación,cuando uno no querer hacer algo volutariamente,no voluntad
Obligación,deber,deber
Obligación,el universitario tener que dar prueba aunque no yo gustar,académico
Obligación,cuando uno hacer uno compromiso con otro persona y tener que cumplir él,compromiso
Obligación,terea,tareas
Obligación,poder ser imponer por otro persona o voluntario,no voluntad
Obligación,contra mi voluntad,no voluntad
Ansiedad,este asociado a grande subida de peso en poco tiempo,subir peso
Ansiedad,alterar el nervio,nerviosismo
Ansiedad,producir daño colateral a el salud,daño
Ansiedad,poder causar depresión,depresión
Ansiedad,uno estar inseguro,inseguridad
Ansiedad,uno angustia mucho grande,angustia
Ansiedad,ser uno estado mental,mental
Ansiedad,preocupación,preocupación
Ansiedad,estar mucho exitar,exitación
Sugerencia,consejo,concejo
Sugerencia,dar él idea sobre algo a uno persona,idea
Sugerencia,opinion propio,opinión
Sugerencia,ayudar,ayuda
Sugerencia,aportar para realizar uno trabajo,aporte
Definición,que significado tener el palabra,significado
Definición,describir concepto,descripción
Definición,lexico,léxico
Oportunidad,perdonar,perdón
Oportunidad,dejar que persona volver a realizar algo,otro/alguien
Oportunidad,repetir,repetición
Oportunidad,mejorar él que hiciste desde uno principio,mejorar
Felicidad,estar mucho alegre,alegría
Felicidad,cuado persona hacer algo bueno,bien
Felicidad,emocion,emoción
Felicidad,sonrisa,sonrisa
Esperanza,sentir que algo bueno ir a suceder,bien
Esperanza,fe,fe
Esperanza,que algo esperado pase,esperar
Esperanza,ocurrir cuando alguien estar enfermo y tener el esperanza que él recuperar,enfermedad
Esperanza,pedri algo,pedir
Éxito,ser el mejor en él que hacer,el mejor
Éxito,que tú ir bien en el futuro,futuro
Éxito,esfuerzo,esfuerzo
Obsesión,amar uno cosa,amor
Obsesión,no soltar él nunca,no soltar
Obsesión,estar loco por alguien o algo,locura
Obsesión,cuando yo obsesionar por uno comida en especifico,comer
Obsesión,cuidado,cuidado
Ansiedad,desesperado,desesperación
Ansiedad,nervioso,nerviosismo
Ansiedad,estar mucho inquieto por algo que suceder,inquietud
Ansiedad,hiperactivo,hiperactividad
Ansiedad,volver él loco,locura
Ansiedad,transpiracion,sudor
Desesperación,alterar él cuando algo no resultar de el forma que uno querer,alteración
Desesperación,ansiedad,angustia
Desesperación,tener ataque de panico,pánico
Desesperación,estrés,estrés
Destreza,estrezar él por algo,estrés
Destreza,desesperación,desesperación
Definición,explicar algo,explicación
Definición,entenderer el comienzo de algo,entendimiento
Honestidad,transparencia,transparencia
Sugerencia,acotación,acotación
Sugerencia,consejo,concejo
Sugerencia,ser uno idea que   podrio ser aceptar,idea
Ganancia,ganar algo,ganar
Ganancia,obtener uno beneficio,obtención
Amenaza,posible situación de peligro,peligro
Felicidad,momento grato,momento
Felicidad,sonreir a el vida,sonrisa
Oportunidad,posible evento provechoso,posibilidad
Oportunidad,situación de posible ganancia,ganar
Destreza,pasciencia,paciencia
Destreza,habilidad desarrollado o desarrollable en el tiempo,habilidades
Culpa,sentimiento,sentimiento
Culpa,sujeto negligente,negligencia
Plan,estrategia,estrategia
Plan,crongramar,cronograma
Plan,curso de acción,acción
Agradecimiento,felicidad,felicidad
Agradecimiento,sonreir,sonrisa
Agradecimiento,estado de animo,ánimo
Compasión,debilidad,debilidad
Compasión,concepto de lastima,lástima
Seguridad,confianza,confianza
Seguridad,sensanción de plenitud,plenitud
Honestidad,verdad,verdad
Honestidad,transparencia en el actuar,transparencia
Habilidad ,acción para crear,acción
Peligro,susto,susto
Peligro,acción de él desconocido,desconocido
Éxito,acción de él conseguido o lograr,logro
Éxito,expresión que él él dar a él ancalzado,expresión
Ganancia,dinero que él obtener de él que haber ser invertir en uno objeto,dinero
Ganancia,expresión que él él dar al comprar aun determinado precio y que él vender a uno valor muho mayor,ventas
Plan,expresión que él dar cuando él necesitar conseguir algo,expresión
Plan,palabra usado en reunión para concretar negocio,negocios
Amenaza,forma expresivo para aminorar uno peligro,peligro
Verdad,certeza,certeza
Verdad,certidumbre,certidumbre
Verdad,no decir mentira,no mentir
Verdad,él que ser,lo que es
Verdad,realidad,real
Verdad,opuesto falsedad,no falcedad
Felicidad,alegría,alegría
Felicidad,dicho,dicha
Felicidad,como tú sentir cuando el cosa salir bien,bien
Felicidad,júbilo,júbilo
Felicidad,gozo,gozo
Felicidad,cuando él sonreír,sonrisa
Felicidad,sentimiento bonito,bonito
Felicidad,sentir él bien,bien
Amenaza,algo que tú dejar en alerta,alerta
Amenaza,situación estresante,estrés
Amenaza,tú dejar con inseguridad,inseguridad
Amenaza,desafío,desafío
Amenaza,violencia,violencia
Amenaza,prepotencia,prepotencia 
Amenaza,tú poner nervioso,angustia
Ansiedad,nervio,nerviosismo
Ansiedad,inseguridad,inseguridad
Ansiedad,tú hacer doler el estómago,dolor
Ansiedad,tú hacer sudar,sudor
Ansiedad,desesperación,desesperación
Ansiedad,sensación no placentero,no placer
Oportunidad,chance,chance
Oportunidad,posibilidad,posibilidad
Oportunidad,haber que aprovechar él,aprovechar
Oportunidad,ventán,ventana
Oportunidad,ahí haber que demostrar el capacidad,demostración
Decisión,elección,elección
Decisión,constancia,constancia
Decisión,seguridad,seguridad
Decisión,asertividad,asertividad
Decisión,elegir de forma informado,elección
Decisión,afirmar cierto posibilidad,afirmación
Decisión,certeza,certeza
Acuerdo,tratar,tratado
Acuerdo,arreglo,arreglo
Acuerdo,comprometer él a cierto condición,compromiso
Acuerdo,compromiso,compromiso
Acuerdo,grupo que tener idea en común,común
Plan,programa,programa
Plan,forma definido de hacer algo,definición
Plan,regla,reglas
Plan,esquema,esquema
Plan,trazado,trazado
Plan,acuerdo,acuerdo
Plan,set de paso definidosir po de uno objetivo,pasos
Destreza,habilidad,habilidades
Destreza,capacidad,capacidad
Destreza,talento,talento
Destreza,aptitud,aptitud
Destreza,cuan facil él lograr algo,facilidad
Destreza,cuan rapido él lograr algo,rápidez
Agradecimiento,reconocer él que hacer alguien,reconocimiento
Agradecimiento,humildad,humildad
Agradecimiento,reconocimiento,reconocimiento
Agradecimiento,honestidad,honestidad
Agradecimiento,capacidad de crítica,crítica
Compasión,lastimo por el otro,lástima
Compasión,preocupacion por el otro,preocupación
Compasión,emocion de congoja por otro persona,emoción
Compasión,empatiar con sufrimiento ajeno,empatía
Amenaza,riesgo,riesgo
Amenaza,estar en peligro,peligro
Amenaza,dirigir palabra de riesgo a uno persona con opcion de concretarla,riesgo
Amenaza,estado de alerta,alerta
Razón,estar en él correcto,correcto
Razón,estadir   mental,mental
Razón,pensamiento mente,pensamiento
Razón,capacidad de pensar el cosa,pensamiento
Razón,propio de el ser humano,humano
Razón,él que yo hacer ser persona inteligente,inteligencia
Seguridad,sensancion de tranquilidad frentear uno situacion,tranquilidad
Seguridad,resguardo,resguardo
Seguridad,proteccion,protección
Seguridad,sentir él auxiliado,auxilio
Seguridad,no correr ningun riesgo,no riesgo
Seguridad,estar en el cual nada atravesar el burbuja personal,burbuja personal
Obsesión,malo forma de amar,mal amor
Obsesión,querer el cosa para uno sin importar nada mas,querer
Obsesión,desear mal trabajado,deseo
Obsesión,querer para si sin importar el consecuencia,querer
Obsesión,enfoque egoista de él que e desear,egoísmo
Obsesión,dirigir el atencion a uno cosa o persona y luchar para obtener él contratodo,atención
Felicidad,sentimiento supremo,supremo
Felicidad,unido al amor,amor
Felicidad,liberacion de buena vibra y alegrio,alegría
Esperanza,fe,fe
Esperanza,aliciente de que vendrir algo mejor,aliciente
Esperanza,soñar que el cosa poder cambiar para mejor,soñar
Esperanza,ser él ultimo que él perder,lo último que se pierde
Acuerdo,fin de uno tratado con el dos parte para uno mismo lado,tratado
Acuerdo,consensir,consenso
Acuerdo,tratar,tratado
Acuerdo,lograr uno punto en   comun,común
Acuerdo,unir el pensamiento en uno,unión
Oportunidad,opcion,opción
Oportunidad,tener uno alternativa para algo,alternativa
Oportunidad,chance frente a uno cosa,chance
Oportunidad,cuando él abrir uno ventana en el vida,ventana
Oportunidad,situacion que uno poder arovechar o no,aprovechar
Verdad,contrario a mentia,no mentir
Verdad,ser real,real
Verdad,transparencia ante el vida,transparencia
Verdad,decir o actuar de forma natural,natural
Verdad,cuando no él tergiversar el cosa,tergiversación
Verdad,el no uso de mascara y de omisión,no mascaras
Verdad,decir el cosa como ser sin tapujo,sin tapujos
Agradecimiento,gratitud,gratitud
Acuerdo,tratar,trato
Seguridad,proteccion,protección
Seguridad,fuera de peligro,no peligro
Seguridad,a salvo,a salvo
Excusa,evadir algo,evación
Excusa,evitar hacer algo,evación
Peligro,que no ser seguro,inseguridad
Peligro,amenazar,amenaza
Culpa,responsable de algo negativo,responsabilidad
Plan,pensado,pensamiento
Plan,algo preparado,preparación
Esperanza,confianza,confianza
Felicidad,alegrio,alegría
Felicidad,emocion positivo,positivo
Desesperación,inquietud,inquietud
Decisión,tener certeza sobre realizar uno acción,certeza
Decisión,tomar uno definición,definición
Razón,capacidad de pensar,pensamiento
Razón,tener uno opnión veraz,veracidad
Habilidad ,destreza,destreza
Habilidad ,dominio,dominio
Habilidad ,cualidad,cualidad
Felicidad,sensación de alegría,alegría
Felicidad,estado de goce,gozo
Felicidad,satisfacción,satisfacción
Felicidad,paz,paz
Ganancia,obtener uno premio,obtención
Ganancia,obtener uno objeto o cosa de utiidad,obtención
Ganancia,aumento de recurso,aumento
Plan,estrategia a implementar para conseguirun objetivo,estrategia
Plan,programación de paso detallado para lograr uno fin,programa
Culpa,sentimento negativo de responsabilidad,negativo
Culpa,pensamiento rumiante que minimizar el autoestima,pensamiento
Éxito,lograr uno objetivo,logro
Éxito,superar o cumplir con el espectativa,espectativas
Éxito,imagn soial positiva,positivo
Obligación,responsabilidad,responsabilidad
Obligación,acción a realizar por el manato de   jefeo superior,mandato
Verdad,hecho cierto,hechos
Verdad,hecho real,real
Sugerencia,recomendación,recomendación
Sugerencia,indicar uno buen camino,camino
Sugerencia,orientar,orientación
Sugerencia,ayudar,ayuda
Sugerencia,apoyar,apoyo
Habilidad ,tener capacidad para hacer algo,capacidad
Habilidad ,inteligente,inteligencia
Habilidad ,dominio de uno materia,dominio
Honestidad,decir el verdad,verdad
Honestidad,ser transparente,transparencia
Honestidad,estar con el mente tranquila,tranquilidad
Compasión,ser empático,empatía
Compasión,tener pena,pena
Compasión,sensible por el dolor ajeno,sensibilidad
Compasión,sentido de hermandad,hermandad
Felicidad,serenidad,serenidad
Felicidad,contento,alegría
Felicidad,alegría,alegría
Felicidad,entusiasmo,entusiasmo
Felicidad,disfrutar,disfrutar
Felicidad,tranquilidad,tranquilidad
Felicidad,sentir él bien,bien
Peligro,cuidado,cuidado
Peligro,precausión,precaución
Peligro,atención,atención
Peligro,algo malo,mal
Destreza,habilidad,habilidades
Destreza,capacidad de hacer cosa,hacer
Destreza,detallista,detallar
Destreza,buen desempeño,desempeño
Destreza,inteligente,inteligencia
Plan,camino a seguir,camino
Plan,preparación,preparación
Plan,ser precavir,precaución
Plan,organizado,organización
Plan,adelantar él a el situación,adalantamiento
Plan,accion inteligente,inteligencia
Plan,tener claro el proyección,proyección
Plan,buen desición,decisión
Ganancia,obtención de algo,obtención
Ganancia,mejor que antes,mejorar
Ganancia,victoria en el comparación,victoria
Ganancia,resultado positivo,positivo
Esperanza,fé,fe
Esperanza,motivación,motivación
Esperanza,mentalidad positivo,positivo
Esperanza,resiliencia,resiliencia
Plan,oganización,organización
Plan,protocolo,protocolo
Plan,algoritmo,algoritmo
Plan,uno receta de acto a realizar para lograr uno objetivo,receta
Éxito,satisfacción de haber lograr uno meta,satisfacción
Éxito,él lograr cuando el realidad coincidir con tu deseo,logro
Esperanza,expectativa de que algo bueno poder suceder,expectativa
Esperanza,el resultado más probable,probable
Esperanza,fé,fe
Agradecimiento,gratitud,gratitud
Pensamiento,idea,idea
Pensamiento,opinión,opinión
Pensamiento,modelo,modelo
Pensamiento,imaginación,imaginación
Habilidad ,técnica,técnica
Habilidad ,talento,talento
Habilidad ,arte,arte
Habilidad ,don,don
Habilidad ,capacidad,capacidad
Definición,concepto,concepto
Definición,acuerdo,acuerdo
Definición,concenso,conceso
Obligación,deber,deber
Obligación,tarea que haber que hacer para evitar algo malo,tareas
Obligación,responsabilidad,responsabilidad
Honestidad,sinceridad,sinceridad
Honestidad,transparencia,transparencia
Honestidad,frontalidad,frontalidad
Honestidad,ser uno mismo,uno mismo
Honestidad,ser correcto,correcto
Acuerdo,arreglo,arreglo
Acuerdo,consentimiento,consentimiento
Acuerdo,contrato,contrato
Acuerdo,promesa,promesa
Seguridad,sentir él tranquilo,tranquilidad
Seguridad,proteger,protección
Seguridad,respaldado,respaldo
Esperanza,  sentir tranquilidad de que ocurrirar él que estar esperar,tranquilidad
Esperanza,sentir él acertivo que tarde o temprano ocurririr él esperado,acertividad
Esperanza,esperar de   forma seguro y paciente él que estar necesitar,espera
Honestidad,decir el verdad,verdad
Honestidad,ser franco,franqueza
Honestidad,manipular uno informacion real cambiandolo por algo erroneo,manipulación
Éxito,lograr uno meta pensado,logro
Éxito,el fruto de trabajo y perseverancia,trabajo
Éxito,lograr cumplir objetivo,logro
Ganancia,tener algo a favor a cambio de algo vendido,ventas
Ganancia,quedar con numero positivo en uno inversion,positivo
Culpa,tener responsabilidad de él sucedido,responsabilidad
Culpa,ser responsable de uno hecho,responsabilidad
Culpa,ser participe de uno acto,participación
Razón,tener claridad en uno tema,claridad
Razón,tener concepto acertivo en uno dialogo,concepto
Razón,ser conciente,conciencia
Verdad,real,real
Verdad,honestidad,honestidad
Verdad,realidad de algo ocurrido,real
Excusa,mentir,mentira
Excusa,manipular informacion para conveniencia,manipulación
Culpa,emocion que él generar tras cometer uno accion incorrecto,emoción
